@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1567,1460,2093,47,6685,0.006982,0.41092,0.968812,0.41092,0.031188,0.577075,0.146524,2.804456,0.808
1568,1459,2094,47,6685,0.006982,0.410639,0.968792,0.410639,0.031208,0.576794,0.146427,2.804396,0.808333
1569,1458,2095,47,6685,0.006982,0.410357,0.968771,0.410357,0.031229,0.576512,0.14633,2.804336,0.80915
1570,1457,2096,47,6685,0.006982,0.410076,0.96875,0.410076,0.03125,0.576231,0.146232,2.804276,0.809377
1571,1456,2097,47,6685,0.006982,0.409795,0.968729,0.409795,0.031271,0.575949,0.146135,2.804216,0.809693
1572,1455,2098,47,6685,0.006982,0.409513,0.968708,0.409513,0.031292,0.575668,0.146038,2.804156,0.81
1573,1419,2134,45,6687,0.006684,0.399381,0.969262,0.399381,0.030738,0.565677,0.142343,2.805759,0.810526
1574,1418,2135,45,6687,0.006684,0.399099,0.969241,0.399099,0.030759,0.565391,0.142246,2.805698,0.810833
1575,1417,2136,45,6687,0.006684,0.398818,0.96922,0.398818,0.03078,0.565105,0.142149,2.805638,0.811
1576,1415,2138,45,6687,0.006684,0.398255,0.969178,0.398255,0.030822,0.564532,0.141954,2.805516,0.811034
1577,1414,2139,45,6687,0.006684,0.397974,0.969157,0.397974,0.030843,0.564246,0.141857,2.805454,0.812
1578,1413,2140,45,6687,0.006684,0.397692,0.969136,0.397692,0.030864,0.563959,0.14176,2.805393,0.812056
1579,1412,2141,45,6687,0.006684,0.397411,0.969115,0.397411,0.030885,0.563673,0.141663,2.805332,0.812065
1580,1411,2142,45,6687,0.006684,0.397129,0.969093,0.397129,0.030907,0.563386,0.141565,2.80527,0.81211
1581,1410,2143,45,6687,0.006684,0.396848,0.969072,0.396848,0.030928,0.563099,0.141468,2.805209,0.812194
1582,1409,2144,45,6687,0.006684,0.396566,0.969051,0.396566,0.030949,0.562812,0.141371,2.805147,0.8125
1583,1406,2147,45,6687,0.006684,0.395722,0.968987,0.395722,0.031013,0.56195,0.141079,2.804962,0.812651
1584,1405,2148,45,6687,0.006684,0.39544,0.968966,0.39544,0.031034,0.561663,0.140982,2.8049,0.812778
1585,1404,2149,45,6687,0.006684,0.395159,0.968944,0.395159,0.031056,0.561375,0.140885,2.804838,0.812857
1586,1403,2150,45,6687,0.006684,0.394878,0.968923,0.394878,0.031077,0.561088,0.140788,2.804776,0.812896
1587,1403,2150,44,6688,0.006536,0.394878,0.969592,0.394878,0.030408,0.5612,0.14069,2.806714,0.813
1588,1401,2152,44,6688,0.006536,0.394315,0.96955,0.394315,0.03045,0.560624,0.140496,2.806593,0.813125
1589,1400,2153,44,6688,0.006536,0.394033,0.969529,0.394033,0.030471,0.560336,0.140399,2.806532,0.813333
1590,1399,2154,44,6688,0.006536,0.393752,0.969508,0.393752,0.030492,0.560048,0.140301,2.80647,0.813571
1591,1398,2155,44,6688,0.006536,0.39347,0.969487,0.39347,0.030513,0.55976,0.140204,2.806409,0.813788
1592,1397,2156,44,6688,0.006536,0.393189,0.969466,0.393189,0.030534,0.559471,0.140107,2.806348,0.813796
1593,1396,2157,44,6688,0.006536,0.392907,0.969444,0.392907,0.030556,0.559183,0.14001,2.806287,0.814476
1594,1395,2158,44,6688,0.006536,0.392626,0.969423,0.392626,0.030577,0.558894,0.139912,2.806225,0.814545
1595,1394,2159,44,6688,0.006536,0.392344,0.969402,0.392344,0.030598,0.558605,0.139815,2.806164,0.814571
1596,1393,2160,44,6688,0.006536,0.392063,0.969381,0.392063,0.030619,0.558317,0.139718,2.806102,0.815
1597,1391,2162,44,6688,0.006536,0.3915,0.969338,0.3915,0.030662,0.557739,0.139524,2.805978,0.815333
1598,1389,2164,44,6688,0.006536,0.390937,0.969295,0.390937,0.030705,0.55716,0.139329,2.805854,0.815556
1599,1389,2164,43,6689,0.006387,0.390937,0.969972,0.390937,0.030028,0.557272,0.139232,2.807814,0.815909
1600,1388,2165,43,6689,0.006387,0.390656,0.969951,0.390656,0.030049,0.556982,0.139135,2.807753,0.816
1601,1387,2166,43,6689,0.006387,0.390374,0.96993,0.390374,0.03007,0.556693,0.139037,2.807692,0.81625
1602,1386,2167,43,6689,0.006387,0.390093,0.969909,0.390093,0.030091,0.556403,0.13894,2.807631,0.816563
1603,1385,2168,43,6689,0.006387,0.389811,0.969888,0.389811,0.030112,0.556113,0.138843,2.80757,0.817059
1604,1384,2169,43,6689,0.006387,0.38953,0.969867,0.38953,0.030133,0.555823,0.138746,2.807509,0.817381
1605,1383,2170,43,6689,0.006387,0.389249,0.969846,0.389249,0.030154,0.555533,0.138649,2.807448,0.818766
1606,1383,2170,42,6690,0.006239,0.389249,0.970526,0.389249,0.029474,0.555645,0.138551,2.809418,0.818808
1607,1382,2171,42,6690,0.006239,0.388967,0.970506,0.388967,0.029494,0.555355,0.138454,2.809358,0.818824
1608,1381,2172,42,6690,0.006239,0.388686,0.970485,0.388686,0.029515,0.555064,0.138357,2.809298,0.818831
1609,1380,2173,42,6690,0.006239,0.388404,0.970464,0.388404,0.029536,0.554774,0.13826,2.809238,0.818888
1610,1379,2174,42,6690,0.006239,0.388123,0.970443,0.388123,0.029557,0.554483,0.138162,2.809178,0.81893
1611,1378,2175,42,6690,0.006239,0.387841,0.970423,0.387841,0.029577,0.554193,0.138065,2.809118,0.819167
1612,1377,2176,42,6690,0.006239,0.38756,0.970402,0.38756,0.029598,0.553902,0.137968,2.809058,0.819279
1613,1376,2177,42,6690,0.006239,0.387278,0.970381,0.387278,0.029619,0.553611,0.137871,2.808997,0.819333
1614,1375,2178,42,6690,0.006239,0.386997,0.97036,0.386997,0.02964,0.55332,0.137773,2.808937,0.819545
1615,1374,2179,42,6690,0.006239,0.386715,0.970339,0.386715,0.029661,0.553029,0.137676,2.808876,0.82
1616,1333,2220,41,6691,0.00609,0.375176,0.97016,0.375176,0.02984,0.5411,0.133593,2.808358,0.820264
1617,1332,2221,41,6691,0.00609,0.374894,0.970138,0.374894,0.029862,0.540804,0.133495,2.808295,0.820357
1618,1331,2222,41,6691,0.00609,0.374613,0.970117,0.374613,0.029883,0.540508,0.133398,2.808232,0.820833
1619,1330,2223,41,6691,0.00609,0.374332,0.970095,0.374332,0.029905,0.540211,0.133301,2.808169,0.821111
1620,1328,2225,41,6691,0.00609,0.373769,0.970051,0.373769,0.029949,0.539618,0.133106,2.808043,0.82125
1621,1327,2226,41,6691,0.00609,0.373487,0.970029,0.373487,0.029971,0.539321,0.133009,2.807979,0.821429
1622,1326,2227,41,6691,0.00609,0.373206,0.970007,0.373206,0.029993,0.539024,0.132912,2.807916,0.821667
1623,1325,2228,41,6691,0.00609,0.372924,0.969985,0.372924,0.030015,0.538727,0.132815,2.807852,0.822
1624,1324,2229,40,6692,0.005942,0.372643,0.970674,0.372643,0.029326,0.53854,0.13262,2.809847,0.822005
1625,1323,2230,40,6692,0.005942,0.372361,0.970653,0.372361,0.029347,0.538242,0.132523,2.809785,0.82205
1626,1322,2231,40,6692,0.005942,0.37208,0.970631,0.37208,0.029369,0.537945,0.132426,2.809723,0.822286
1627,1321,2232,40,6692,0.005942,0.371798,0.97061,0.371798,0.02939,0.537648,0.132329,2.80966,0.8225
1628,1320,2233,40,6692,0.005942,0.371517,0.970588,0.371517,0.029412,0.53735,0.132231,2.809598,0.822576
1629,1319,2234,40,6692,0.005942,0.371236,0.970567,0.371236,0.029433,0.537052,0.132134,2.809535,0.822941
1630,1318,2235,40,6692,0.005942,0.370954,0.970545,0.370954,0.029455,0.536754,0.132037,2.809472,0.823333
1631,1316,2237,40,6692,0.005942,0.370391,0.970501,0.370391,0.029499,0.536158,0.131842,2.809346,0.823571
1632,1315,2238,40,6692,0.005942,0.37011,0.97048,0.37011,0.02952,0.53586,0.131745,2.809283,0.8236
1633,1314,2239,40,6692,0.005942,0.369828,0.970458,0.369828,0.029542,0.535561,0.131648,2.80922,0.823627
1634,1313,2240,40,6692,0.005942,0.369547,0.970436,0.369547,0.029564,0.535263,0.131551,2.809157,0.823667
1635,1312,2241,40,6692,0.005942,0.369265,0.970414,0.369265,0.029586,0.534964,0.131454,2.809094,0.824167
1636,1311,2242,40,6692,0.005942,0.368984,0.970392,0.368984,0.029608,0.534666,0.131356,2.80903,0.824212
1637,1311,2242,39,6693,0.005793,0.368984,0.971111,0.368984,0.028889,0.534775,0.131259,2.811111,0.824333
1638,1310,2243,39,6693,0.005793,0.368703,0.97109,0.368703,0.02891,0.534476,0.131162,2.811049,0.824716
1639,1309,2244,39,6693,0.005793,0.368421,0.971068,0.368421,0.028932,0.534177,0.131065,2.810987,0.824783
1640,1308,2245,39,6693,0.005793,0.36814,0.971047,0.36814,0.028953,0.533878,0.130967,2.810925,0.824848
1641,1307,2246,39,6693,0.005793,0.367858,0.971025,0.367858,0.028975,0.533578,0.13087,2.810863,0.825
1642,1306,2247,39,6693,0.005793,0.367577,0.971004,0.367577,0.028996,0.533279,0.130773,2.8108,0.825385
1643,1305,2248,39,6693,0.005793,0.367295,0.970982,0.367295,0.029018,0.532979,0.130676,2.810738,0.826
1644,1305,2248,38,6694,0.005645,0.367295,0.971705,0.367295,0.028295,0.533088,0.130579,2.812831,0.826111
1645,1304,2249,38,6694,0.005645,0.367014,0.971684,0.367014,0.028316,0.532789,0.130481,2.81277,0.826667
1646,1303,2250,38,6694,0.005645,0.366732,0.971663,0.366732,0.028337,0.532489,0.130384,2.812709,0.826875
1647,1302,2251,38,6694,0.005645,0.366451,0.971642,0.366451,0.028358,0.532189,0.130287,2.812647,0.827083
1648,1301,2252,38,6694,0.005645,0.366169,0.971621,0.366169,0.028379,0.531889,0.13019,2.812586,0.827679
1649,1300,2253,38,6694,0.005645,0.365888,0.971599,0.365888,0.028401,0.531589,0.130092,2.812525,0.827778
1650,1300,2253,36,6696,0.005348,0.365888,0.973054,0.365888,0.026946,0.531806,0.129898,2.816735,0.828
1651,1299,2254,36,6696,0.005348,0.365607,0.973034,0.365607,0.026966,0.531506,0.129801,2.816677,0.828182
1652,1298,2255,36,6696,0.005348,0.365325,0.973013,0.365325,0.026987,0.531205,0.129703,2.816618,0.828318
1653,1297,2256,36,6696,0.005348,0.365044,0.972993,0.365044,0.027007,0.530905,0.129606,2.816559,0.828333
1654,1296,2257,36,6696,0.005348,0.364762,0.972973,0.364762,0.027027,0.530604,0.129509,2.816501,0.828333
1655,1295,2258,36,6696,0.005348,0.364481,0.972953,0.364481,0.027047,0.530303,0.129412,2.816442,0.828494
1656,1294,2259,36,6696,0.005348,0.364199,0.972932,0.364199,0.027068,0.530002,0.129315,2.816383,0.82875
1657,1293,2260,36,6696,0.005348,0.363918,0.972912,0.363918,0.027088,0.529701,0.129217,2.816324,0.829142
1658,1292,2261,36,6696,0.005348,0.363636,0.972892,0.363636,0.027108,0.5294,0.12912,2.816265,0.829485
1659,1291,2262,36,6696,0.005348,0.363355,0.972871,0.363355,0.027129,0.529098,0.129023,2.816206,0.829861
1660,1290,2263,36,6696,0.005348,0.363073,0.972851,0.363073,0.027149,0.528797,0.128926,2.816147,0.83
1661,1255,2298,31,6701,0.004605,0.353223,0.975894,0.353223,0.024106,0.518702,0.125036,2.824957,0.830263
1662,1254,2299,31,6701,0.004605,0.352941,0.975875,0.352941,0.024125,0.518396,0.124939,2.824903,0.830417
1663,1253,2300,31,6701,0.004605,0.35266,0.975857,0.35266,0.024143,0.51809,0.124842,2.824848,0.830556
1664,1251,2302,31,6701,0.004605,0.352097,0.975819,0.352097,0.024181,0.517477,0.124648,2.824739,0.830833
1665,1250,2303,31,6701,0.004605,0.351815,0.9758,0.351815,0.0242,0.51717,0.12455,2.824685,0.831
1666,1249,2304,31,6701,0.004605,0.351534,0.975781,0.351534,0.024219,0.516863,0.124453,2.82463,0.83125
1667,1248,2305,31,6701,0.004605,0.351252,0.975762,0.351252,0.024238,0.516556,0.124356,2.824575,0.831458
1668,1247,2306,31,6701,0.004605,0.350971,0.975743,0.350971,0.024257,0.516249,0.124259,2.82452,0.832083
1669,1246,2307,31,6701,0.004605,0.35069,0.975724,0.35069,0.024276,0.515942,0.124161,2.824465,0.832308
1670,1245,2308,31,6701,0.004605,0.350408,0.975705,0.350408,0.024295,0.515635,0.124064,2.82441,0.832778
1671,1244,2309,31,6701,0.004605,0.350127,0.975686,0.350127,0.024314,0.515327,0.123967,2.824355,0.833077
1672,1243,2310,31,6701,0.004605,0.349845,0.975667,0.349845,0.024333,0.51502,0.12387,2.8243,0.833083
1673,1242,2311,31,6701,0.004605,0.349564,0.975648,0.349564,0.024352,0.514712,0.123772,2.824244,0.833289
1674,1241,2312,31,6701,0.004605,0.349282,0.975629,0.349282,0.024371,0.514404,0.123675,2.824189,0.833333
1675,1239,2314,31,6701,0.004605,0.348719,0.975591,0.348719,0.024409,0.513788,0.123481,2.824078,0.833399
1676,1238,2315,31,6701,0.004605,0.348438,0.975571,0.348438,0.024429,0.51348,0.123384,2.824022,0.83375
1677,1237,2316,31,6701,0.004605,0.348156,0.975552,0.348156,0.024448,0.513172,0.123286,2.823966,0.833793
1678,1236,2317,31,6701,0.004605,0.347875,0.975533,0.347875,0.024467,0.512863,0.123189,2.823911,0.833846
1679,1236,2317,30,6702,0.004456,0.347875,0.976303,0.347875,0.023697,0.512969,0.123092,2.826141,0.834
1680,1235,2318,30,6702,0.004456,0.347594,0.976285,0.347594,0.023715,0.512661,0.122995,2.826087,0.834077
1681,1234,2319,30,6702,0.004456,0.347312,0.976266,0.347312,0.023734,0.512352,0.122897,2.826033,0.835
1682,1227,2326,30,6702,0.004456,0.345342,0.976134,0.345342,0.023866,0.510187,0.122217,2.82565,0.835158
1683,1226,2327,30,6702,0.004456,0.345061,0.976115,0.345061,0.023885,0.509877,0.12212,2.825595,0.836
1684,1225,2328,30,6702,0.004456,0.344779,0.976096,0.344779,0.023904,0.509567,0.122022,2.82554,0.836154
1685,1223,2330,30,6702,0.004456,0.344216,0.976057,0.344216,0.023943,0.508947,0.121828,2.825429,0.83625
1686,1222,2331,30,6702,0.004456,0.343935,0.976038,0.343935,0.023962,0.508637,0.121731,2.825374,0.836667
1687,1220,2333,30,6702,0.004456,0.343372,0.976,0.343372,0.024,0.508016,0.121536,2.825263,0.836905
1688,1219,2334,30,6702,0.004456,0.34309,0.975981,0.34309,0.024019,0.507705,0.121439,2.825208,0.8375
1689,1218,2335,30,6702,0.004456,0.342809,0.975962,0.342809,0.024038,0.507394,0.121342,2.825152,0.837949
1690,1217,2336,30,6702,0.004456,0.342527,0.975942,0.342527,0.024058,0.507083,0.121245,2.825096,0.838316
1691,1216,2337,30,6702,0.004456,0.342246,0.975923,0.342246,0.024077,0.506772,0.121147,2.82504,0.838571
1692,1215,2338,30,6702,0.004456,0.341965,0.975904,0.341965,0.024096,0.506461,0.12105,2.824984,0.83875
1693,1214,2339,30,6702,0.004456,0.341683,0.975884,0.341683,0.024116,0.50615,0.120953,2.824928,0.838908
1694,1213,2340,30,6702,0.004456,0.341402,0.975865,0.341402,0.024135,0.505838,0.120856,2.824872,0.839179
1695,1212,2341,30,6702,0.004456,0.34112,0.975845,0.34112,0.024155,0.505527,0.120758,2.824816,0.839286
1696,1211,2342,30,6702,0.004456,0.340839,0.975826,0.340839,0.024174,0.505215,0.120661,2.824759,0.84
1697,1172,2381,29,6703,0.004308,0.329862,0.975853,0.329862,0.024147,0.493058,0.116772,2.824839,0.840392
1698,1171,2382,29,6703,0.004308,0.329581,0.975833,0.329581,0.024167,0.492741,0.116675,2.824781,0.840833
1699,1170,2383,29,6703,0.004308,0.329299,0.975813,0.329299,0.024187,0.492424,0.116578,2.824722,0.841333
1700,1169,2384,29,6703,0.004308,0.329018,0.975793,0.329018,0.024207,0.492107,0.11648,2.824664,0.841333
1701,1168,2385,29,6703,0.004308,0.328736,0.975773,0.328736,0.024227,0.491789,0.116383,2.824605,0.841474
1702,1167,2386,29,6703,0.004308,0.328455,0.975753,0.328455,0.024247,0.491472,0.116286,2.824547,0.841667
1703,1166,2387,29,6703,0.004308,0.328173,0.975732,0.328173,0.024268,0.491154,0.116189,2.824488,0.842179
1704,1165,2388,29,6703,0.004308,0.327892,0.975712,0.327892,0.024288,0.490836,0.116091,2.824429,0.842308
1705,1164,2389,29,6703,0.004308,0.32761,0.975692,0.32761,0.024308,0.490518,0.115994,2.82437,0.842355
1706,1163,2390,29,6703,0.004308,0.327329,0.975671,0.327329,0.024329,0.4902,0.115897,2.824311,0.842611
1707,1162,2391,29,6703,0.004308,0.327048,0.975651,0.327048,0.024349,0.489882,0.1158,2.824252,0.842724
1708,1161,2392,29,6703,0.004308,0.326766,0.97563,0.326766,0.02437,0.489564,0.115702,2.824193,0.843
1709,1160,2393,29,6703,0.004308,0.326485,0.97561,0.326485,0.02439,0.489245,0.115605,2.824134,0.843131
1710,1159,2394,29,6703,0.004308,0.326203,0.975589,0.326203,0.024411,0.488926,0.115508,2.824074,0.84314
1711,1158,2395,29,6703,0.004308,0.325922,0.975569,0.325922,0.024431,0.488608,0.115411,2.824015,0.843333
1712,1156,2397,29,6703,0.004308,0.325359,0.975527,0.325359,0.024473,0.48797,0.115216,2.823895,0.8435
1713,1155,2398,29,6703,0.004308,0.325077,0.975507,0.325077,0.024493,0.48765,0.115119,2.823835,0.84375
1714,1154,2399,29,6703,0.004308,0.324796,0.975486,0.324796,0.024514,0.487331,0.115022,2.823775,0.843861
1715,1153,2400,29,6703,0.004308,0.324514,0.975465,0.324514,0.024535,0.487012,0.114925,2.823715,0.844
1716,1152,2401,29,6703,0.004308,0.324233,0.975445,0.324233,0.024555,0.486692,0.114827,2.823655,0.844355
1717,1151,2402,29,6703,0.004308,0.323952,0.975424,0.323952,0.024576,0.486372,0.11473,2.823595,0.844932
1718,1150,2403,29,6703,0.004308,0.32367,0.975403,0.32367,0.024597,0.486052,0.114633,2.823535,0.845
1719,1146,2407,29,6703,0.004308,0.322544,0.975319,0.322544,0.024681,0.484772,0.114244,2.823292,0.846
1720,1145,2408,29,6703,0.004308,0.322263,0.975298,0.322263,0.024702,0.484451,0.114147,2.823231,0.84625
1721,1144,2409,29,6703,0.004308,0.321981,0.975277,0.321981,0.024723,0.48413,0.11405,2.82317,0.846364
1722,1143,2410,29,6703,0.004308,0.3217,0.975256,0.3217,0.024744,0.48381,0.113952,2.823109,0.846667
1723,1140,2413,29,6703,0.004308,0.320856,0.975192,0.320856,0.024808,0.482846,0.113661,2.822926,0.846782
1724,1139,2414,29,6703,0.004308,0.320574,0.975171,0.320574,0.024829,0.482525,0.113563,2.822864,0.846875
1725,1138,2415,29,6703,0.004308,0.320293,0.97515,0.320293,0.02485,0.482203,0.113466,2.822803,0.848333
1726,1136,2417,29,6703,0.004308,0.31973,0.975107,0.31973,0.024893,0.48156,0.113272,2.822679,0.848889
1727,1135,2418,29,6703,0.004308,0.319448,0.975086,0.319448,0.024914,0.481238,0.113175,2.822617,0.849
1728,1134,2419,29,6703,0.004308,0.319167,0.975064,0.319167,0.024936,0.480916,0.113077,2.822555,0.849167
1729,1133,2420,29,6703,0.004308,0.318885,0.975043,0.318885,0.024957,0.480594,0.11298,2.822493,0.849943
1730,1132,2421,29,6703,0.004308,0.318604,0.975022,0.318604,0.024978,0.480272,0.112883,2.822431,0.849955
1731,1131,2422,29,6703,0.004308,0.318323,0.975,0.318323,0.025,0.479949,0.112786,2.822368,0.85
1732,1092,2461,29,6703,0.004308,0.307346,0.97413,0.307346,0.02587,0.467266,0.108994,2.819851,0.850714
1733,1091,2462,29,6703,0.004308,0.307064,0.974107,0.307064,0.025893,0.466938,0.108896,2.819784,0.850769
1734,1090,2463,29,6703,0.004308,0.306783,0.974084,0.306783,0.025916,0.46661,0.108799,2.819717,0.85125
1735,1089,2464,29,6703,0.004308,0.306502,0.974061,0.306502,0.025939,0.466281,0.108702,2.81965,0.8515
1736,1088,2465,29,6703,0.004308,0.30622,0.974038,0.30622,0.025962,0.465953,0.108605,2.819583,0.851667
1737,1087,2466,29,6703,0.004308,0.305939,0.974014,0.305939,0.025986,0.465624,0.108508,2.819515,0.851875
1738,1086,2467,29,6703,0.004308,0.305657,0.973991,0.305657,0.026009,0.465296,0.10841,2.819448,0.852222
1739,1085,2468,29,6703,0.004308,0.305376,0.973968,0.305376,0.026032,0.464967,0.108313,2.81938,0.8525
1740,1084,2469,29,6703,0.004308,0.305094,0.973944,0.305094,0.026056,0.464638,0.108216,2.819312,0.852571
1741,1083,2470,29,6703,0.004308,0.304813,0.973921,0.304813,0.026079,0.464309,0.108119,2.819245,0.853068
1742,1082,2471,29,6703,0.004308,0.304531,0.973897,0.304531,0.026103,0.463979,0.108021,2.819177,0.853083
1743,1081,2472,29,6703,0.004308,0.30425,0.973874,0.30425,0.026126,0.46365,0.107924,2.819109,0.854
1744,1080,2473,29,6703,0.004308,0.303968,0.97385,0.303968,0.02615,0.46332,0.107827,2.81904,0.854773
1745,1079,2474,29,6703,0.004308,0.303687,0.973827,0.303687,0.026173,0.462991,0.10773,2.818972,0.855
1746,1077,2476,29,6703,0.004308,0.303124,0.973779,0.303124,0.026221,0.462331,0.107535,2.818835,0.855435
1747,1076,2477,29,6703,0.004308,0.302843,0.973756,0.302843,0.026244,0.462001,0.107438,2.818766,0.85554
1748,1075,2478,29,6703,0.004308,0.302561,0.973732,0.302561,0.026268,0.461671,0.107341,2.818698,0.855833
1749,1074,2479,29,6703,0.004308,0.30228,0.973708,0.30228,0.026292,0.46134,0.107244,2.818629,0.856
1750,1073,2480,29,6703,0.004308,0.301998,0.973684,0.301998,0.026316,0.46101,0.107146,2.81856,0.856528
1751,1072,2481,29,6703,0.004308,0.301717,0.97366,0.301717,0.02634,0.460679,0.107049,2.81849,0.856667
1752,1071,2482,29,6703,0.004308,0.301435,0.973636,0.301435,0.026364,0.460348,0.106952,2.818421,0.857
1753,1070,2483,29,6703,0.004308,0.301154,0.973612,0.301154,0.026388,0.460017,0.106855,2.818352,0.857059
1754,1070,2483,27,6705,0.004011,0.301154,0.975387,0.301154,0.024613,0.460215,0.10666,2.82349,0.857143
1755,1069,2484,27,6705,0.004011,0.300873,0.975365,0.300873,0.024635,0.459884,0.106563,2.823425,0.857692
1756,1068,2485,27,6705,0.004011,0.300591,0.975342,0.300591,0.024658,0.459552,0.106466,2.82336,0.858333
1757,1067,2486,27,6705,0.004011,0.30031,0.97532,0.30031,0.02468,0.459221,0.106368,2.823295,0.8585
1758,1066,2487,27,6705,0.004011,0.300028,0.975297,0.300028,0.024703,0.458889,0.106271,2.823229,0.858571
1759,1066,2487,25,6707,0.003714,0.300028,0.977085,0.300028,0.022915,0.459087,0.106077,2.828405,0.859146
1760,1065,2488,25,6707,0.003714,0.299747,0.977064,0.299747,0.022936,0.458755,0.10598,2.828344,0.86
1761,1021,2532,25,6707,0.003714,0.287363,0.976099,0.287363,0.023901,0.44401,0.101702,2.825551,0.8605
1762,1020,2533,25,6707,0.003714,0.287081,0.976077,0.287081,0.023923,0.443671,0.101604,2.825485,0.860833
1763,1019,2534,25,6707,0.003714,0.2868,0.976054,0.2868,0.023946,0.443333,0.101507,2.825418,0.861111
1764,1018,2535,25,6707,0.003714,0.286518,0.976031,0.286518,0.023969,0.442994,0.10141,2.825352,0.861214
1765,1017,2536,25,6707,0.003714,0.286237,0.976008,0.286237,0.023992,0.442655,0.101313,2.825285,0.861667
1766,1016,2537,25,6707,0.003714,0.285956,0.975985,0.285956,0.024015,0.442316,0.101215,2.825219,0.862163
1767,1015,2538,25,6707,0.003714,0.285674,0.975962,0.285674,0.024038,0.441977,0.101118,2.825152,0.862609
1768,1014,2539,25,6707,0.003714,0.285393,0.975938,0.285393,0.024062,0.441638,0.101021,2.825085,0.862667
1769,1013,2540,25,6707,0.003714,0.285111,0.975915,0.285111,0.024085,0.441298,0.100924,2.825018,0.862812
1770,1012,2541,25,6707,0.003714,0.28483,0.975892,0.28483,0.024108,0.440959,0.100826,2.824951,0.863056
1771,1011,2542,25,6707,0.003714,0.284548,0.975869,0.284548,0.024131,0.440619,0.100729,2.824883,0.863333
1772,1008,2545,25,6707,0.003714,0.283704,0.975799,0.283704,0.024201,0.439599,0.100438,2.82468,0.86375
1773,1007,2546,25,6707,0.003714,0.283422,0.975775,0.283422,0.024225,0.439258,0.10034,2.824612,0.863848
1774,1006,2547,25,6707,0.003714,0.283141,0.975752,0.283141,0.024248,0.438918,0.100243,2.824544,0.8644
1775,1005,2548,25,6707,0.003714,0.28286,0.975728,0.28286,0.024272,0.438577,0.100146,2.824476,0.864667
1776,1004,2549,25,6707,0.003714,0.282578,0.975705,0.282578,0.024295,0.438237,0.100049,2.824408,0.864714
1777,1003,2550,25,6707,0.003714,0.282297,0.975681,0.282297,0.024319,0.437896,0.099951,2.82434,0.865
1778,1001,2552,25,6707,0.003714,0.281734,0.975634,0.281734,0.024366,0.437213,0.099757,2.824202,0.865238
1779,1000,2553,25,6707,0.003714,0.281452,0.97561,0.281452,0.02439,0.436872,0.09966,2.824134,0.865641
1780,999,2554,25,6707,0.003714,0.281171,0.975586,0.281171,0.024414,0.43653,0.099562,2.824065,0.865833
1781,998,2555,25,6707,0.003714,0.280889,0.975562,0.280889,0.024438,0.436189,0.099465,2.823995,0.866141
1782,997,2556,25,6707,0.003714,0.280608,0.975538,0.280608,0.024462,0.435847,0.099368,2.823926,0.866389
1783,996,2557,25,6707,0.003714,0.280326,0.975514,0.280326,0.024486,0.435505,0.099271,2.823857,0.866571
1784,995,2558,25,6707,0.003714,0.280045,0.97549,0.280045,0.02451,0.435163,0.099174,2.823787,0.866667
1785,994,2559,25,6707,0.003714,0.279764,0.975466,0.279764,0.024534,0.434821,0.099076,2.823718,0.866695
1786,993,2560,25,6707,0.003714,0.279482,0.975442,0.279482,0.024558,0.434478,0.098979,2.823648,0.866916
1787,992,2561,25,6707,0.003714,0.279201,0.975418,0.279201,0.024582,0.434136,0.098882,2.823578,0.867051
1788,991,2562,25,6707,0.003714,0.278919,0.975394,0.278919,0.024606,0.433793,0.098785,2.823508,0.8675
1789,988,2565,25,6707,0.003714,0.278075,0.975321,0.278075,0.024679,0.432764,0.098493,2.823297,0.867738
1790,987,2566,25,6707,0.003714,0.277793,0.975296,0.277793,0.024704,0.432421,0.098396,2.823227,0.868
1791,986,2567,25,6707,0.003714,0.277512,0.975272,0.277512,0.024728,0.432077,0.098298,2.823156,0.868209
1792,985,2568,25,6707,0.003714,0.277231,0.975248,0.277231,0.024752,0.431734,0.098201,2.823085,0.868929
1793,984,2569,25,6707,0.003714,0.276949,0.975223,0.276949,0.024777,0.43139,0.098104,2.823014,0.869231
1794,982,2571,25,6707,0.003714,0.276386,0.975174,0.276386,0.024826,0.430702,0.09791,2.822871,0.869762
1795,981,2572,25,6707,0.003714,0.276105,0.975149,0.276105,0.024851,0.430358,0.097812,2.8228,0.87
1796,938,2615,23,6709,0.003417,0.264002,0.976067,0.264002,0.023933,0.415596,0.093437,2.825456,0.870417
1797,937,2616,23,6709,0.003417,0.263721,0.976042,0.263721,0.023958,0.415245,0.09334,2.825384,0.870577
1798,936,2617,23,6709,0.003417,0.263439,0.976017,0.263439,0.023983,0.414894,0.093243,2.825311,0.871
1799,935,2618,23,6709,0.003417,0.263158,0.975992,0.263158,0.024008,0.414542,0.093145,2.825239,0.871111
1800,935,2618,21,6711,0.003119,0.263158,0.978033,0.263158,0.021967,0.414726,0.092951,2.83115,0.871427
