@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1019,6622,110,1258,2295,0.354067,0.98366,0.840355,0.98366,0.159645,0.906378,0.766164,1.283876,0.331095
1020,6622,110,1257,2296,0.353786,0.98366,0.840462,0.98366,0.159538,0.90644,0.766067,1.284039,0.33144
1021,6622,110,1256,2297,0.353504,0.98366,0.840569,0.98366,0.159431,0.906502,0.76597,1.284202,0.331805
1022,6622,110,1255,2298,0.353223,0.98366,0.840675,0.98366,0.159325,0.906564,0.765873,1.284365,0.331818
1023,6622,110,1254,2299,0.352941,0.98366,0.840782,0.98366,0.159218,0.906627,0.765775,1.284528,0.332232
1024,6622,110,1253,2300,0.35266,0.98366,0.840889,0.98366,0.159111,0.906689,0.765678,1.284691,0.3325
1025,6622,110,1251,2302,0.352097,0.98366,0.841103,0.98366,0.158897,0.906813,0.765484,1.285018,0.333158
1026,6622,110,1250,2303,0.351815,0.98366,0.841209,0.98366,0.158791,0.906875,0.765386,1.285181,0.333556
1027,6622,110,1249,2304,0.351534,0.98366,0.841316,0.98366,0.158684,0.906937,0.765289,1.285344,0.333689
1028,6622,110,1248,2305,0.351252,0.98366,0.841423,0.98366,0.158577,0.906999,0.765192,1.285508,0.334167
1029,6622,110,1247,2306,0.350971,0.98366,0.84153,0.98366,0.15847,0.907061,0.765095,1.285671,0.334286
1030,6622,110,1246,2307,0.35069,0.98366,0.841637,0.98366,0.158363,0.907123,0.764998,1.285834,0.3345
1031,6622,110,1245,2308,0.350408,0.98366,0.841744,0.98366,0.158256,0.907185,0.7649,1.285998,0.335
1032,6622,110,1242,2311,0.349564,0.98366,0.842065,0.98366,0.157935,0.907372,0.764609,1.286488,0.335417
1033,6622,110,1241,2312,0.349282,0.98366,0.842172,0.98366,0.157828,0.907434,0.764511,1.286652,0.335556
1034,6622,110,1240,2313,0.349001,0.98366,0.842279,0.98366,0.157721,0.907496,0.764414,1.286816,0.336
1035,6622,110,1239,2314,0.348719,0.98366,0.842386,0.98366,0.157614,0.907558,0.764317,1.286979,0.336111
1036,6622,110,1238,2315,0.348438,0.98366,0.842494,0.98366,0.157506,0.907621,0.76422,1.287143,0.336667
1037,6622,110,1234,2319,0.347312,0.98366,0.842923,0.98366,0.157077,0.907869,0.763831,1.287798,0.337505
1038,6622,110,1233,2320,0.347031,0.98366,0.84303,0.98366,0.15697,0.907932,0.763734,1.287962,0.338175
1039,6622,110,1232,2321,0.346749,0.98366,0.843137,0.98366,0.156863,0.907994,0.763636,1.288126,0.338333
1040,6622,110,1231,2322,0.346468,0.98366,0.843245,0.98366,0.156755,0.908056,0.763539,1.28829,0.338333
1041,6620,112,1231,2322,0.346468,0.983363,0.843205,0.983363,0.156795,0.907906,0.763345,1.288229,0.338571
1042,6620,112,1230,2323,0.346186,0.983363,0.843312,0.983363,0.156688,0.907969,0.763247,1.288393,0.338601
1043,6620,112,1229,2324,0.345905,0.983363,0.84342,0.983363,0.15658,0.908031,0.76315,1.288558,0.339333
1044,6620,112,1228,2325,0.345623,0.983363,0.843527,0.983363,0.156473,0.908093,0.763053,1.288722,0.339444
1045,6620,112,1227,2326,0.345342,0.983363,0.843635,0.983363,0.156365,0.908156,0.762956,1.288886,0.33967
1046,6620,112,1226,2327,0.345061,0.983363,0.843742,0.983363,0.156258,0.908218,0.762859,1.28905,0.33987
1047,6620,112,1225,2328,0.344779,0.983363,0.84385,0.983363,0.15615,0.90828,0.762761,1.289215,0.34
1048,6620,112,1203,2350,0.338587,0.983363,0.846223,0.983363,0.153777,0.909653,0.760622,1.29284,0.340833
1049,6620,112,1202,2351,0.338306,0.983363,0.846331,0.983363,0.153669,0.909716,0.760525,1.293005,0.340952
1050,6620,112,1201,2352,0.338024,0.983363,0.846439,0.983363,0.153561,0.909778,0.760428,1.293171,0.341
1051,6620,112,1200,2353,0.337743,0.983363,0.846547,0.983363,0.153453,0.909841,0.760331,1.293336,0.342308
1052,6620,112,1199,2354,0.337461,0.983363,0.846656,0.983363,0.153344,0.909903,0.760233,1.293502,0.342375
1053,6620,112,1198,2355,0.33718,0.983363,0.846764,0.983363,0.153236,0.909966,0.760136,1.293667,0.342476
1054,6620,112,1197,2356,0.336898,0.983363,0.846872,0.983363,0.153128,0.910028,0.760039,1.293833,0.342623
1055,6620,112,1196,2357,0.336617,0.983363,0.846981,0.983363,0.153019,0.910091,0.759942,1.293998,0.343333
1056,6619,113,1195,2358,0.336335,0.983214,0.847069,0.983214,0.152931,0.910078,0.759747,1.294134,0.344017
1057,6619,113,1194,2359,0.336054,0.983214,0.847178,0.983214,0.152822,0.910141,0.75965,1.294299,0.344071
1058,6618,114,1194,2359,0.336054,0.983066,0.847158,0.983066,0.152842,0.910066,0.759553,1.294269,0.344545
1059,6618,114,1193,2360,0.335773,0.983066,0.847267,0.983066,0.152733,0.910129,0.759456,1.294435,0.345
1060,6617,115,1192,2361,0.335491,0.982917,0.847356,0.982917,0.152644,0.910116,0.759261,1.294571,0.345484
1061,6616,116,1192,2361,0.335491,0.982769,0.847336,0.982769,0.152664,0.910041,0.759164,1.294541,0.345507
1062,6615,117,1192,2361,0.335491,0.98262,0.847317,0.98262,0.152683,0.909966,0.759067,1.294511,0.345549
1063,6615,117,1191,2362,0.33521,0.98262,0.847425,0.98262,0.152575,0.910029,0.758969,1.294677,0.345556
1064,6615,117,1190,2363,0.334928,0.98262,0.847534,0.98262,0.152466,0.910091,0.758872,1.294843,0.346111
1065,6615,117,1189,2364,0.334647,0.98262,0.847642,0.98262,0.152358,0.910154,0.758775,1.295009,0.346143
1066,6615,117,1188,2365,0.334365,0.98262,0.847751,0.98262,0.152249,0.910217,0.758678,1.295175,0.346667
1067,6615,117,1186,2367,0.333802,0.98262,0.847968,0.98262,0.152032,0.910342,0.758483,1.295507,0.346681
1068,6615,117,1185,2368,0.333521,0.98262,0.848077,0.98262,0.151923,0.910405,0.758386,1.295673,0.346722
1069,6615,117,1184,2369,0.33324,0.98262,0.848186,0.98262,0.151814,0.910467,0.758289,1.295839,0.3475
1070,6615,117,1183,2370,0.332958,0.98262,0.848294,0.98262,0.151706,0.91053,0.758192,1.296005,0.347833
1071,6615,117,1182,2371,0.332677,0.98262,0.848403,0.98262,0.151597,0.910593,0.758094,1.296172,0.348
1072,6615,117,1181,2372,0.332395,0.98262,0.848512,0.98262,0.151488,0.910655,0.757997,1.296338,0.348175
1073,6614,118,1181,2372,0.332395,0.982472,0.848493,0.982472,0.151507,0.91058,0.7579,1.296308,0.348365
1074,6614,118,1180,2373,0.332114,0.982472,0.848601,0.982472,0.151399,0.910643,0.757803,1.296474,0.348571
1075,6614,118,1179,2374,0.331832,0.982472,0.84871,0.982472,0.15129,0.910706,0.757705,1.296641,0.348889
1076,6614,118,1177,2376,0.331269,0.982472,0.848928,0.982472,0.151072,0.910831,0.757511,1.296974,0.349
1077,6613,119,1177,2376,0.331269,0.982323,0.848909,0.982323,0.151091,0.910756,0.757414,1.296944,0.349127
1078,6613,119,1176,2377,0.330988,0.982323,0.849018,0.982323,0.150982,0.910819,0.757316,1.297111,0.349333
1079,6613,119,1175,2378,0.330706,0.982323,0.849127,0.982323,0.150873,0.910882,0.757219,1.297277,0.349579
1080,6613,119,1174,2379,0.330425,0.982323,0.849236,0.982323,0.150764,0.910944,0.757122,1.297444,0.35
1081,6610,122,1149,2404,0.323389,0.981878,0.851914,0.981878,0.148086,0.91229,0.7544,1.301535,0.351429
1082,6610,122,1148,2405,0.323107,0.981878,0.852024,0.981878,0.147976,0.912353,0.754302,1.301703,0.351648
1083,6610,122,1147,2406,0.322826,0.981878,0.852134,0.981878,0.147866,0.912416,0.754205,1.301871,0.351905
1084,6610,122,1146,2407,0.322544,0.981878,0.852243,0.981878,0.147757,0.912479,0.754108,1.302039,0.352
1085,6610,122,1145,2408,0.322263,0.981878,0.852353,0.981878,0.147647,0.912542,0.754011,1.302206,0.352128
1086,6609,123,1145,2408,0.322263,0.981729,0.852334,0.981729,0.147666,0.912467,0.753913,1.302177,0.352222
1087,6609,123,1143,2410,0.3217,0.981729,0.852554,0.981729,0.147446,0.912593,0.753719,1.302513,0.3525
1088,6609,123,1142,2411,0.321419,0.981729,0.852664,0.981729,0.147336,0.912656,0.753622,1.302681,0.353033
1089,6609,123,1141,2412,0.321137,0.981729,0.852774,0.981729,0.147226,0.912719,0.753525,1.302849,0.353333
1090,6609,123,1140,2413,0.320856,0.981729,0.852884,0.981729,0.147116,0.912782,0.753427,1.303018,0.354091
1091,6609,123,1139,2414,0.320574,0.981729,0.852994,0.981729,0.147006,0.912845,0.75333,1.303186,0.354359
1092,6609,123,1138,2415,0.320293,0.981729,0.853104,0.981729,0.146896,0.912908,0.753233,1.303354,0.354568
1093,6609,123,1137,2416,0.320011,0.981729,0.853215,0.981729,0.146785,0.912971,0.753136,1.303522,0.355
1094,6609,123,1136,2417,0.31973,0.981729,0.853325,0.981729,0.146675,0.913034,0.753038,1.303691,0.355167
1095,6609,123,1135,2418,0.319448,0.981729,0.853435,0.981729,0.146565,0.913098,0.752941,1.303859,0.356
1096,6609,123,1134,2419,0.319167,0.981729,0.853545,0.981729,0.146455,0.913161,0.752844,1.304027,0.356131
1097,6609,123,1133,2420,0.318885,0.981729,0.853655,0.981729,0.146345,0.913224,0.752747,1.304196,0.356314
1098,6608,124,1133,2420,0.318885,0.981581,0.853636,0.981581,0.146364,0.913149,0.752649,1.304167,0.356667
1099,6607,125,1133,2420,0.318885,0.981432,0.853618,0.981432,0.146382,0.913074,0.752552,1.304138,0.356667
1100,6607,125,1132,2421,0.318604,0.981432,0.853728,0.981432,0.146272,0.913137,0.752455,1.304306,0.356696
1101,6607,125,1131,2422,0.318323,0.981432,0.853838,0.981432,0.146162,0.9132,0.752358,1.304475,0.3575
1102,6607,125,1130,2423,0.318041,0.981432,0.853949,0.981432,0.146051,0.913263,0.752261,1.304644,0.357778
1103,6607,125,1129,2424,0.31776,0.981432,0.854059,0.981432,0.145941,0.913326,0.752163,1.304812,0.357996
1104,6607,125,1128,2425,0.317478,0.981432,0.854169,0.981432,0.145831,0.913389,0.752066,1.304981,0.358
1105,6607,125,1127,2426,0.317197,0.981432,0.85428,0.981432,0.14572,0.913452,0.751969,1.30515,0.358261
1106,6607,125,1126,2427,0.316915,0.981432,0.85439,0.981432,0.14561,0.913515,0.751872,1.305318,0.358332
1107,6607,125,1125,2428,0.316634,0.981432,0.854501,0.981432,0.145499,0.913579,0.751774,1.305487,0.358452
1108,6607,125,1124,2429,0.316352,0.981432,0.854611,0.981432,0.145389,0.913642,0.751677,1.305656,0.358571
1109,6607,125,1123,2430,0.316071,0.981432,0.854722,0.981432,0.145278,0.913705,0.75158,1.305825,0.359333
1110,6607,125,1122,2431,0.315789,0.981432,0.854832,0.981432,0.145168,0.913768,0.751483,1.305994,0.359412
1111,6607,125,1121,2432,0.315508,0.981432,0.854943,0.981432,0.145057,0.913831,0.751386,1.306163,0.359459
1112,6606,126,1121,2432,0.315508,0.981283,0.854924,0.981283,0.145076,0.913756,0.751288,1.306134,0.359481
1113,6606,126,1120,2433,0.315227,0.981283,0.855035,0.981283,0.144965,0.913819,0.751191,1.306303,0.359667
1114,6606,126,1119,2434,0.314945,0.981283,0.855146,0.981283,0.144854,0.913883,0.751094,1.306472,0.36
1115,6606,126,1096,2457,0.308472,0.981283,0.857699,0.981283,0.142301,0.915339,0.748858,1.310374,0.360649
1116,6606,126,1095,2458,0.30819,0.981283,0.857811,0.981283,0.142189,0.915402,0.74876,1.310544,0.360935
1117,6606,126,1094,2459,0.307909,0.981283,0.857922,0.981283,0.142078,0.915466,0.748663,1.310714,0.361292
1118,6606,126,1093,2460,0.307627,0.981283,0.858034,0.981283,0.141966,0.915529,0.748566,1.310885,0.361466
1119,6606,126,1092,2461,0.307346,0.981283,0.858145,0.981283,0.141855,0.915593,0.748469,1.311055,0.361667
1120,6606,126,1091,2462,0.307064,0.981283,0.858256,0.981283,0.141744,0.915656,0.748371,1.311225,0.361818
1121,6606,126,1090,2463,0.306783,0.981283,0.858368,0.981283,0.141632,0.915719,0.748274,1.311396,0.362
1122,6605,127,1090,2463,0.306783,0.981135,0.85835,0.981135,0.14165,0.915644,0.748177,1.311367,0.362273
1123,6605,127,1089,2464,0.306502,0.981135,0.858461,0.981135,0.141539,0.915708,0.74808,1.311538,0.362308
1124,6605,127,1088,2465,0.30622,0.981135,0.858573,0.981135,0.141427,0.915771,0.747982,1.311708,0.36233
1125,6605,127,1087,2466,0.305939,0.981135,0.858684,0.981135,0.141316,0.915835,0.747885,1.311879,0.3625
1126,6605,127,1086,2467,0.305657,0.981135,0.858796,0.981135,0.141204,0.915898,0.747788,1.312049,0.362857
1127,6605,127,1085,2468,0.305376,0.981135,0.858908,0.981135,0.141092,0.915962,0.747691,1.31222,0.362917
1128,6605,127,1084,2469,0.305094,0.981135,0.859019,0.981135,0.140981,0.916025,0.747594,1.312391,0.363694
1129,6605,127,1083,2470,0.304813,0.981135,0.859131,0.981135,0.140869,0.916089,0.747496,1.312561,0.364059
1130,6605,127,1082,2471,0.304531,0.981135,0.859243,0.981135,0.140757,0.916152,0.747399,1.312732,0.364238
1131,6605,127,1081,2472,0.30425,0.981135,0.859355,0.981135,0.140645,0.916216,0.747302,1.312903,0.364444
1132,6605,127,1080,2473,0.303968,0.981135,0.859466,0.981135,0.140534,0.916279,0.747205,1.313074,0.365
1133,6605,127,1078,2475,0.303406,0.981135,0.85969,0.981135,0.14031,0.916407,0.74701,1.313416,0.366
1134,6604,128,1077,2476,0.303124,0.980986,0.859784,0.980986,0.140216,0.916395,0.746816,1.313559,0.366316
1135,6604,128,1076,2477,0.302843,0.980986,0.859896,0.980986,0.140104,0.916459,0.746719,1.31373,0.366364
1136,6604,128,1075,2478,0.302561,0.980986,0.860008,0.980986,0.139992,0.916522,0.746621,1.313901,0.366412
1137,6604,128,1074,2479,0.30228,0.980986,0.86012,0.980986,0.13988,0.916586,0.746524,1.314072,0.366667
1138,6604,128,1073,2480,0.301998,0.980986,0.860232,0.980986,0.139768,0.916649,0.746427,1.314243,0.367143
1139,6604,128,1072,2481,0.301717,0.980986,0.860344,0.980986,0.139656,0.916713,0.74633,1.314414,0.3675
1140,6604,128,1071,2482,0.301435,0.980986,0.860456,0.980986,0.139544,0.916777,0.746232,1.314586,0.36775
1141,6604,128,1070,2483,0.301154,0.980986,0.860568,0.980986,0.139432,0.91684,0.746135,1.314757,0.367772
1142,6604,128,1069,2484,0.300873,0.980986,0.86068,0.980986,0.13932,0.916904,0.746038,1.314928,0.367778
1143,6604,128,1068,2485,0.300591,0.980986,0.860792,0.980986,0.139208,0.916968,0.745941,1.3151,0.368
1144,6604,128,1067,2486,0.30031,0.980986,0.860905,0.980986,0.139095,0.917031,0.745843,1.315271,0.368919
1145,6604,128,1066,2487,0.300028,0.980986,0.861017,0.980986,0.138983,0.917095,0.745746,1.315443,0.368952
1146,6604,128,1065,2488,0.299747,0.980986,0.861129,0.980986,0.138871,0.917159,0.745649,1.315614,0.369
1147,6604,128,1064,2489,0.299465,0.980986,0.861242,0.980986,0.138758,0.917222,0.745552,1.315786,0.369167
1148,6604,128,1063,2490,0.299184,0.980986,0.861354,0.980986,0.138646,0.917286,0.745455,1.315957,0.37
1149,6600,132,1050,2503,0.295525,0.980392,0.862745,0.980392,0.137255,0.917814,0.743802,1.318083,0.370466
1150,6600,132,1049,2504,0.295243,0.980392,0.862858,0.980392,0.137142,0.917878,0.743704,1.318255,0.372185
1151,6600,132,1048,2505,0.294962,0.980392,0.862971,0.980392,0.137029,0.917942,0.743607,1.318427,0.372792
1152,6600,132,1047,2506,0.294681,0.980392,0.863084,0.980392,0.136916,0.918005,0.74351,1.3186,0.372886
1153,6600,132,1046,2507,0.294399,0.980392,0.863196,0.980392,0.136804,0.918069,0.743413,1.318772,0.373024
1154,6600,132,1045,2508,0.294118,0.980392,0.863309,0.980392,0.136691,0.918133,0.743316,1.318945,0.373333
1155,6599,133,1045,2508,0.294118,0.980244,0.863291,0.980244,0.136709,0.918058,0.743218,1.318918,0.374336
1156,6599,133,1044,2509,0.293836,0.980244,0.863404,0.980244,0.136596,0.918122,0.743121,1.31909,0.374619
1157,6598,134,1044,2509,0.293836,0.980095,0.863387,0.980095,0.136613,0.918046,0.743024,1.319063,0.375
1158,6598,134,1043,2510,0.293555,0.980095,0.8635,0.980095,0.1365,0.91811,0.742927,1.319235,0.375855
1159,6598,134,1042,2511,0.293273,0.980095,0.863613,0.980095,0.136387,0.918174,0.742829,1.319408,0.376431
1160,6598,134,1041,2512,0.292992,0.980095,0.863726,0.980095,0.136274,0.918238,0.742732,1.319581,0.376667
1161,6598,134,1040,2513,0.29271,0.980095,0.863839,0.980095,0.136161,0.918302,0.742635,1.319754,0.377
1162,6598,134,1039,2514,0.292429,0.980095,0.863952,0.980095,0.136048,0.918366,0.742538,1.319926,0.3775
1163,6596,136,1038,2515,0.292147,0.979798,0.864029,0.979798,0.135971,0.918279,0.742246,1.320045,0.378253
1164,6596,136,1037,2516,0.291866,0.979798,0.864143,0.979798,0.135857,0.918343,0.742149,1.320218,0.378333
1165,6596,136,1036,2517,0.291585,0.979798,0.864256,0.979798,0.135744,0.918407,0.742052,1.320391,0.378381
1166,6596,136,1035,2518,0.291303,0.979798,0.864369,0.979798,0.135631,0.918471,0.741954,1.320564,0.378571
1167,6596,136,1034,2519,0.291022,0.979798,0.864482,0.979798,0.135518,0.918535,0.741857,1.320737,0.37869
1168,6596,136,1033,2520,0.29074,0.979798,0.864596,0.979798,0.135404,0.918599,0.74176,1.32091,0.379
1169,6596,136,1032,2521,0.290459,0.979798,0.864709,0.979798,0.135291,0.918663,0.741663,1.321083,0.379444
1170,6596,136,1031,2522,0.290177,0.979798,0.864822,0.979798,0.135178,0.918727,0.741565,1.321256,0.38
1171,6595,137,1016,2537,0.285956,0.979649,0.866509,0.979649,0.133491,0.919612,0.74001,1.323833,0.380658
1172,6594,138,1016,2537,0.285956,0.979501,0.866491,0.979501,0.133509,0.919537,0.739912,1.323806,0.381
1173,6594,138,1015,2538,0.285674,0.979501,0.866605,0.979501,0.133395,0.919601,0.739815,1.32398,0.381875
1174,6593,139,1015,2538,0.285674,0.979352,0.866588,0.979352,0.133412,0.919526,0.739718,1.323954,0.383
1175,6593,139,1014,2539,0.285393,0.979352,0.866702,0.979352,0.133298,0.91959,0.739621,1.324128,0.383024
1176,6593,139,1013,2540,0.285111,0.979352,0.866816,0.979352,0.133184,0.919654,0.739524,1.324302,0.383333
1177,6593,139,1012,2541,0.28483,0.979352,0.86693,0.979352,0.13307,0.919718,0.739426,1.324476,0.383387
1178,6593,139,1011,2542,0.284548,0.979352,0.867044,0.979352,0.132956,0.919782,0.739329,1.32465,0.38498
1179,6593,139,1010,2543,0.284267,0.979352,0.867158,0.979352,0.132842,0.919847,0.739232,1.324824,0.385
1180,6593,139,1007,2546,0.283422,0.979352,0.8675,0.979352,0.1325,0.920039,0.73894,1.325347,0.385023
1181,6593,139,1006,2547,0.283141,0.979352,0.867614,0.979352,0.132386,0.920103,0.738843,1.325522,0.38535
1182,6593,139,1005,2548,0.28286,0.979352,0.867728,0.979352,0.132272,0.920167,0.738746,1.325696,0.386
1183,6593,139,1003,2550,0.282297,0.979352,0.867957,0.979352,0.132043,0.920296,0.738551,1.326045,0.38625
1184,6593,139,1002,2551,0.282015,0.979352,0.868071,0.979352,0.131929,0.92036,0.738454,1.32622,0.387
1185,6593,139,1001,2552,0.281734,0.979352,0.868185,0.979352,0.131815,0.920424,0.738357,1.326394,0.387222
1186,6593,139,1000,2553,0.281452,0.979352,0.8683,0.979352,0.1317,0.920489,0.73826,1.326569,0.388247
1187,6593,139,999,2554,0.281171,0.979352,0.868414,0.979352,0.131586,0.920553,0.738162,1.326744,0.38842
1188,6593,139,998,2555,0.280889,0.979352,0.868529,0.979352,0.131471,0.920617,0.738065,1.326919,0.388447
1189,6593,139,997,2556,0.280608,0.979352,0.868643,0.979352,0.131357,0.920681,0.737968,1.327093,0.38875
1190,6593,139,996,2557,0.280326,0.979352,0.868757,0.979352,0.131243,0.920746,0.737871,1.327268,0.389091
1191,6593,139,995,2558,0.280045,0.979352,0.868872,0.979352,0.131128,0.92081,0.737773,1.327443,0.389231
1192,6593,139,993,2560,0.279482,0.979352,0.869101,0.979352,0.130899,0.920939,0.737579,1.327793,0.389702
1193,6593,139,992,2561,0.279201,0.979352,0.869216,0.979352,0.130784,0.921003,0.737482,1.327968,0.39
1194,6589,143,972,2581,0.273572,0.978758,0.871446,0.978758,0.128554,0.92199,0.735148,1.331375,0.390636
1195,6589,143,971,2582,0.27329,0.978758,0.871561,0.978758,0.128439,0.922054,0.735051,1.331551,0.392857
1196,6589,143,970,2583,0.273009,0.978758,0.871676,0.978758,0.128324,0.922119,0.734954,1.331727,0.392941
1197,6589,143,969,2584,0.272727,0.978758,0.871791,0.978758,0.128209,0.922183,0.734857,1.331904,0.393
1198,6588,144,969,2584,0.272727,0.97861,0.871775,0.97861,0.128225,0.922108,0.734759,1.331878,0.393333
1199,6587,145,969,2584,0.272727,0.978461,0.871758,0.978461,0.128242,0.922032,0.734662,1.331852,0.393571
1200,6585,147,969,2584,0.272727,0.978164,0.871724,0.978164,0.128276,0.921882,0.734468,1.3318,0.393772
1201,6585,147,968,2585,0.272446,0.978164,0.871839,0.978164,0.128161,0.921946,0.73437,1.331976,0.395476
1202,6585,147,967,2586,0.272164,0.978164,0.871954,0.978164,0.128046,0.922011,0.734273,1.332153,0.396
1203,6585,147,966,2587,0.271883,0.978164,0.87207,0.978164,0.12793,0.922075,0.734176,1.332329,0.396111
1204,6585,147,965,2588,0.271601,0.978164,0.872185,0.978164,0.127815,0.92214,0.734079,1.332506,0.3965
1205,6585,147,964,2589,0.27132,0.978164,0.872301,0.978164,0.127699,0.922204,0.733982,1.332682,0.396667
1206,6585,147,963,2590,0.271039,0.978164,0.872417,0.978164,0.127583,0.922269,0.733884,1.332859,0.396852
1207,6585,147,962,2591,0.270757,0.978164,0.872532,0.978164,0.127468,0.922333,0.733787,1.333035,0.396875
1208,6585,147,961,2592,0.270476,0.978164,0.872648,0.978164,0.127352,0.922398,0.73369,1.333212,0.397194
1209,6585,147,960,2593,0.270194,0.978164,0.872763,0.978164,0.127237,0.922463,0.733593,1.333389,0.39723
1210,6585,147,959,2594,0.269913,0.978164,0.872879,0.978164,0.127121,0.922527,0.733495,1.333565,0.3975
1211,6585,147,958,2595,0.269631,0.978164,0.872995,0.978164,0.127005,0.922592,0.733398,1.333742,0.398301
1212,6585,147,957,2596,0.26935,0.978164,0.873111,0.978164,0.126889,0.922657,0.733301,1.333919,0.398316
1213,6585,147,956,2597,0.269068,0.978164,0.873226,0.978164,0.126774,0.922721,0.733204,1.334096,0.398889
1214,6585,147,955,2598,0.268787,0.978164,0.873342,0.978164,0.126658,0.922786,0.733106,1.334273,0.399167
1215,6585,147,954,2599,0.268505,0.978164,0.873458,0.978164,0.126542,0.922851,0.733009,1.33445,0.399545
1216,6585,147,953,2600,0.268224,0.978164,0.873574,0.978164,0.126426,0.922915,0.732912,1.334627,0.399571
1217,6585,147,952,2601,0.267943,0.978164,0.87369,0.978164,0.12631,0.92298,0.732815,1.334804,0.4
1218,6578,154,933,2620,0.262595,0.977124,0.875782,0.977124,0.124218,0.923682,0.730287,1.338001,0.400125
1219,6578,154,932,2621,0.262314,0.977124,0.875899,0.977124,0.124101,0.923747,0.73019,1.338179,0.400253
1220,6578,154,931,2622,0.262032,0.977124,0.876015,0.977124,0.123985,0.923812,0.730092,1.338357,0.402
1221,6578,154,930,2623,0.261751,0.977124,0.876132,0.977124,0.123868,0.923876,0.729995,1.338535,0.4025
1222,6578,154,929,2624,0.261469,0.977124,0.876249,0.977124,0.123751,0.923941,0.729898,1.338713,0.402857
1223,6578,154,928,2625,0.261188,0.977124,0.876366,0.977124,0.123634,0.924006,0.729801,1.338892,0.403333
1224,6578,154,927,2626,0.260906,0.977124,0.876482,0.977124,0.123518,0.924071,0.729703,1.33907,0.403907
1225,6578,154,926,2627,0.260625,0.977124,0.876599,0.977124,0.123401,0.924136,0.729606,1.339249,0.404333
1226,6577,155,926,2627,0.260625,0.976976,0.876583,0.976976,0.123417,0.92406,0.729509,1.339224,0.404378
1227,6576,156,926,2627,0.260625,0.976827,0.876566,0.976827,0.123434,0.923985,0.729412,1.339198,0.40575
1228,6576,156,925,2628,0.260343,0.976827,0.876683,0.976827,0.123317,0.92405,0.729315,1.339377,0.405833
1229,6576,156,924,2629,0.260062,0.976827,0.8768,0.976827,0.1232,0.924115,0.729217,1.339556,0.407
1230,6576,156,923,2630,0.25978,0.976827,0.876917,0.976827,0.123083,0.92418,0.72912,1.339734,0.407207
1231,6576,156,922,2631,0.259499,0.976827,0.877034,0.976827,0.122966,0.924245,0.729023,1.339913,0.407499
1232,6576,156,921,2632,0.259218,0.976827,0.877151,0.976827,0.122849,0.92431,0.728926,1.340092,0.408601
1233,6576,156,920,2633,0.258936,0.976827,0.877268,0.976827,0.122732,0.924374,0.728828,1.34027,0.408667
1234,6576,156,919,2634,0.258655,0.976827,0.877385,0.976827,0.122615,0.924439,0.728731,1.340449,0.41
1235,6574,158,908,2645,0.255559,0.97653,0.878642,0.97653,0.121358,0.925004,0.727467,1.34237,0.410714
1236,6574,158,907,2646,0.255277,0.97653,0.87876,0.97653,0.12124,0.925069,0.72737,1.342549,0.410775
1237,6574,158,906,2647,0.254996,0.97653,0.878877,0.97653,0.121123,0.925134,0.727273,1.342729,0.410951
1238,6574,158,905,2648,0.254714,0.97653,0.878995,0.97653,0.121005,0.925199,0.727175,1.342908,0.4112
1239,6574,158,904,2649,0.254433,0.97653,0.879112,0.97653,0.120888,0.925264,0.727078,1.343088,0.412048
1240,6574,158,903,2650,0.254151,0.97653,0.87923,0.97653,0.12077,0.925329,0.726981,1.343268,0.412405
1241,6574,158,902,2651,0.25387,0.97653,0.879347,0.97653,0.120653,0.925394,0.726884,1.343447,0.413125
1242,6574,158,901,2652,0.253589,0.97653,0.879465,0.97653,0.120535,0.925459,0.726787,1.343627,0.413937
1243,6573,159,901,2652,0.253589,0.976381,0.879449,0.976381,0.120551,0.925384,0.726689,1.343602,0.414338
1244,6573,159,900,2653,0.253307,0.976381,0.879566,0.976381,0.120434,0.925449,0.726592,1.343782,0.414631
1245,6573,159,899,2654,0.253026,0.976381,0.879684,0.976381,0.120316,0.925514,0.726495,1.343962,0.414857
1246,6573,159,898,2655,0.252744,0.976381,0.879802,0.976381,0.120198,0.925579,0.726398,1.344142,0.416
1247,6573,159,896,2657,0.252181,0.976381,0.880037,0.976381,0.119963,0.925709,0.726203,1.344502,0.416667
1248,6573,159,895,2658,0.2519,0.976381,0.880155,0.976381,0.119845,0.925775,0.726106,1.344682,0.417
1249,6572,160,895,2658,0.2519,0.976233,0.880139,0.976233,0.119861,0.925699,0.726009,1.344657,0.41815
1250,6572,160,894,2659,0.251618,0.976233,0.880257,0.976233,0.119743,0.925764,0.725912,1.344837,0.418333
1251,6571,161,894,2659,0.251618,0.976084,0.880241,0.976084,0.119759,0.925689,0.725814,1.344813,0.418377
1252,6571,161,893,2660,0.251337,0.976084,0.880359,0.976084,0.119641,0.925754,0.725717,1.344993,0.418618
1253,6571,161,892,2661,0.251055,0.976084,0.880477,0.976084,0.119523,0.925819,0.72562,1.345173,0.41875
